id,text
510060301,"기사의 이름을 걸고, 공격!"
510060401,검은 하나의 예술이야. 사용하는 것은 어렵지 않지만 우아함과 빠른 속도를 겸비하려면 또 다르지. 강대함도 필요하고 눈도 즐겁게 해야해.
510060501,-1
510060601,필승！
510060701,연습 후의 경험치 드링크만큼 기쁜 것은 없어~
510060801,나의 칼이 빠르고 날카로워질수록 더 많은 사람들을 지킬 수 있을거야! 앞으로도 더욱 정진할 필요가 있을 것 같군!
510060901,"음, 단련도 중요하지만, 학업도 게을리하면 안돼!"
510061001,"기사로서 합격......이라고 까지는 할 수 없지만, 자신이 믿는 길을 착실히 걷고 있어요!"
510061101,좋은 장비도 실력의 일부분.
510061102,"정교하군요. 여기에 담긴 장인의 마음, 그리고 당신의 기대를 저버리지 않기 위해서라도 최대한 잘 활용하겠습니다. 감사합니다!"
510062801,매일의 단련과 비교하면 대수롭지 않다.
510061301,"하루하루의 단련 성과일 뿐이야. 자, 그럼 오늘도 시작할까!"
510061401,억울하군…… 반드시 더 강해져서 되돌아올거야!
510061501,-1
510061502,-1
510061503,-1
510061504,-1
510061601,아직 미숙한데 이렇게 신뢰를 받을 수 있을 줄이야... 앞으로는 검술 이외의 일도 열심히 할거야.
510061701,왔군요~ 나랑 검을 펼쳐보고 싶어요?
510061801,나쁘지 않은 곳이군~
510061901,"요전에 검술 단련을 하고 있었는데, 새로운걸 발견해서 말이야. 시간이 있을 때 네 생각을 듣고 싶어~"
510062001,슬슬 아르바이트 시간인가. 일 때문에 지각은 금지~
510062101,일일 미션에서 못 받은 게 있어. 가서 받아야 할 정당한 보상이니 받아야해.
510062201,"학원에서 또 새로운 사건이 일어난 것 같은데, 보러 안 갈래?"
510062301,정말 나를 이런 취향의 사람으로 보는거야?
510062401,하하~ 너도 꽤 재미있구나~
510062501,"흠, 인정해 줄께... 선물을 보낼줄 안다는 점에서 너도... 강자네! 고마워!"
510062601,"안녕, 선배님. 오늘 제대로 검술 연습 했나요?"
510070201,밟아서 납작하게 만들게!
510070202,야채? 그런거 필요없다고! 고기를 안먹으면 강해질 수가 없잖아!
510070203,뼈는 으깨서 국물로♪
510070204,"오~ 너도 고기 많이 먹어! 세상에서 제일 맛있는 건, 고기니까! 고기야말로 정의!"
510070205,"고기보다 가치가 있는 물건이라니, 모르겠네~"
510070301,고기를 위해 싸우자!
510070401,"저기, 고기 좀 줘! 내가 먹는게 아니라 코끼리가!... 응? 코끼리는 초식 동물이라고?"
510070501,-1
510070601,집에 가자!
510070701,고기를 더 주면 더 강해질 수 있는데!
510070801,"후훗! 조금만 더 빨리 움직이면, 다음에 유선보다 밥을 더 많이 먹을 수 있을 거야!"
510070901,뭐? 졸업? 새로운 식당 있어?!
510071001,강해지려면 많이 먹어야지!
510071101,내 귀여미의 장비도 잊지말아주세요~
510071102,"새 장비 받아서 밥 먹고, 몸도 마음도 후끈후끈해. 얼마나 좋은 날인가!"
510072801,끝나면 불고기 사줘 !
510071301,고기를 위해서라면 지지 않아!
510071401,으~  배고파~ 힘이 전혀 없어……
510071501,-1
510071502,-1
510071503,-1
510071504,-1
510071601,누군가와 밥을 먹는다는 건 즐거워! 나중에 밥을 해 준다면...... 평생 함께할게!
510071701,"고기, 갖다줬어!?"
510071801,"아잉, 장비랑 같이 안 있으면, 다 괜찮아."
510071901,왜 그래? 그냥 쉬는게 좋지 않아?
510072001,아르바이트하러 간다~!
510072101,미션 보상 안 받은 것 같아~
510072201,"학원에서 무슨 일이 있는 것 같아... 뭐 어때, 밥 먹자!"
510072301,맛없어! 재미도 없어!
510072401,먹을 수 있는거야?
510072501,고기가 정의! 잘 아네~
510072601,"주인님, 드디어 왔어요... 고기 먹고 싶어요!"
510080201,"벚꽃은 언젠가 져. 아름다운 것에, 영원은 없는 거야."
510080202,"슬퍼하지마, 적어도 꽃이 만개한 그 순간은 가장 예쁘니깐."
510080203,내 검은 가벼워. 바람에 흩날리는 벚꽃잎처럼 부드럽고 힘차. 내가 벨 수 없는 건 없어요.
510080204,보셨나요? 지면서도 아름다운 벚꽃의 모습을.
510080205,벚꽃은 아름다운 삶의 모습. 벚꽃을 보면 우리도 있는 힘껏 살아야 한다고 생각하지 않나요?
510080301,"이 전쟁터에, 꽃을 피웁시다!"
510080401,"벚꽃과 함께, 당신 옆으로 왔답니다. 제 검과 꽃잎과 함께... 당신을 지켜드릴게요."
510080501,-1
510080601,"꽃, 봉인!"
510080701,이것도 평소 연습의 성과입니다. 딱히 칭찬 받을 만한 것도 아니에요.
510080801,지금 있는 모든 것을 계속 지키겠습니다.
510080901,이제 곧 새학기가 다가옵니다. 학원의 벚꽃도 이제 곧 필 무렵이겠죠?
510081001,금방 져버리니까 사람들이 벚꽃이 피는 날을 손꼽아 기다리는 거겠지요.
510081101,걱정마세요. 홀가분한 게 저랑 맞으니까요.
510081102,금속 장비는 좀 차갑네요. 필요한 것으로 알고는 있습니다만...
510082801,알겠습니다. 감사합니다.
510081301,목숨이 사라지는 건 끔찍한 일이지만 적에게 용서는 하지 않겠어요.
510081401,철수입니다. 무의미한 희생을 피하는 것보다 더 좋은 것은 없습니다.
510081501,-1
510081502,-1
510081503,-1
510081504,-1
510081601,"여기에 있는 벚꽃은 선배를 위해 언제까지나 계속 피운다는 것을, 부디 기억해 주세요."
510081701,"검 연습을 하러 가는 길이에요. 같이 오실 수 있어요, 선배님?"
510081801,느긋하고 좋은 장소네요.
510081901,이런 조용한 선배는 처음이네요. 전에 받았던 금속 장비로 기록해 버릴까요?
510082001,"선배, 오늘 약속 기억하시나요? 아마 아르바이트 할 시간이 아닐까 하고....."
510082101,"선배님, 또 미션 보상 잊으신 거 아니에요?"
510082201,벚꽃나무 근처에서 소동이 있었던 것 같군요. 빨리 보러 갑시다!
510082301,"미안, 이런 하이테크한 제품들 나 잘 안써.."
510082401,고마워요.
510082501,세상에 이런 좋은 것들이 존재할 줄이야…… 선물 고마워요~
510082601,"꽃이 피는 시기는 매우 짧아요, 선배님. 우리도 매 만남을 소중히 여겨야 겠네요."
510090201,"이 춤으로, 신의 축복을 가져다 드릴게요."
510090202,언젠가 무대에서 모두에게 박수를 받고 싶어요.
510090203,춤을 춰요! 조화의 아름다움을 모두에게 전해야죠.
510090204,"무대가 있는 곳에, 바로 내가 있어."
510090205,삶의 이유...? 내 춤으로 조화의 아름다움을 알릴 수 있을까?
510090301,전투의 춤을 추자!
510090401,"주인님, 당신만의 댄서로서 춤을 바칩니다!"
510090501,-1
510090601,저와 함께 춤을 춰요!
510090701,마음 감사히 받을게요~
510090801,내 춤의 아름다움이 한층 더 갈고 닦였다고 생각하지 않습니까?
510090901,별일 없이 무사히 졸업했습니다. 축하합시다!
510091001,"""만인의 주목을 받든, 무명인 채 혼자 외로워지든, 나는 결코 춤을 멈추지 않을 겁니다."
510091101,"어머, 주인님도 무용 의상에 대해 잘 알고 있나요?"
510091102,"어머나, 멋진 의상! 곧 옷을 갈아입고 올 테니 주인님을 위해 한 곡 추게 해 주시겠습니까?"
510092801,원하신다면 기꺼이.
510091301,여러분께 도움이 되었다니 다행입니다.
510091401,걱정마세요. 다음엔 꼭 이길 거예요.
510091501,-1
510091502,-1
510091503,-1
510091504,-1
510091601,누구를 위해 춤추는가는 중요하지 않아요...... 하지만 당신이 내 곁에 있어주길 바래요~
510091701,새로운 춤 좀 봐주실래요?
510091801,저를 위해 준비해 주신 겁니까? 조용하고 춤에 집중할 수 있을 것 같은 좋은 방이네요~
510091901,조금 피곤하신가 보군요. 제 꼬리에서 좀 주무시겠어요?
510092001,이제 슬슬 아르바이트 시간입니다. 전 여기서 기다리고 있을테니까...... 다녀오세요.
510092101,"어머, 못 받은 미션 보상이 있는 것 같은데요."
510092201,학원에서 뭔가 새로운 일이라도 시작되었을까요?
510092301,이런 선물을 강요하는 것은 그만해 주세요. 춤에 집중할 수 없게 돼요!
510092401,제 춤 보러 와 주신거에요? 어 선물? 고마워요~
510092501,주인님 감사합니다 ! 답례로 춤을 가르쳐 드릴게요~
510092601,"주인님, 오셨군요. 제 춤 한 번 보실래요?"
510100201,햇빛따위 다 사라졌으면 좋겠다. 전 세계가 어둠에 덮였으면 좋겠어 .
510100202,"저 사람, 너무… 너무 눈이 부셔. 내가 제일 싫어하는 타입이야."
510100203,오늘은 누굴 먹을까? 얘? 쟤도 맛있겠다......
510100204,"슬픔, 분노, 우울.. 하 오늘은 벌써 배불러. 이제 못 먹겠는걸."
510100205,"아가씨, 같이 놀지 않을래? 내가 즐겁게 해줄께"
510100301,저기 알려줘. 뭘 무서워하는지. 응?
510100401,응? 뭔가 사람에게 말할 수 없는 어둠을 안고 있는 것 같네. 알려줄 수 있니? 들어줄 수 있어!
510100501,-1
510100601,어둠이여...... 모든걸 삼켜라!
510100701,응? 의외로 맛있네.
510100801,어둠의 힘이 다시 강해졌어. 나쁘지 않지.
510100901,"후훗, 모두 더 맛있어졌어~"
510101001,너희들 인간의 감정이 탁해질수록 내 어둠의 힘도 강해져~
510101101,"에너지가 어둠인지 빛인지, 그렇게 큰 차이는 없다고 생각해."
510101102,에? 내가 좋아하는 장비를 알고 있다니.
510102801,오늘은 어린 애라도 잡아먹을까?
510101301,"이봐, 더 떨고 있는 것처럼 보여!"
510101401,"칫, 빛때문에 눈부셨을 뿐이야……"
510101501,-1
510101502,-1
510101503,-1
510101504,-1
510101601,너랑 함께 있는게 즐겁다고 생각해.. 한 발 가까워진건가?.. 너라면 문제 없어~
510101701,돌아오신걸 환영합니다~
510101801,더 어둡게 할 수 없니? 너무 밝으면 불안해지잖아......
510101901,감정의 파동을 느끼지 못할거라고 생각했는데... 자고 있었어.
510102001,"인간씨, 아르바이트 시간이에요~"
510102101,"미션 보상, 필요없다면 내가 대신 받아도 되는거지?"
510102201,학원에 대해서는 관심없어. 보러갈거니?
510102301,나한테 잡아 먹히길 원하는거야?
510102401,"선물도 줬으니, 오늘은 안먹을게~"
510102501,어둠의 냄새다~ 좋아!
510102601,또 만났네. 설마 도망가진 않겠지?
510110201,"어라, 나한테 말 걸었어요? 아차, 멍때리고 있어서요. 다시 한번 말해줄 수 있나요?"
510110202,오늘은 어떤 책과 만날 수 있을까......
510110203,대도서관의 장서는 어떻게 생각해요? 에? 동화책이 너무 많다고? 동화책은 세상의 보물인걸!
510110204,으악... 어제 자다가 책에다 침을 흘렸어요...
510110205,오늘은 절대로 책을 베게로 해서 자지 않을게요!
510110301,어라? 적? 어디? 어디?
510110401,"거기 당신, 좀 거들어 주시지 않을래요?……  휴~ 살았다~ 저는 바닐라! 앞으로도 잘 부탁 드립니다~"
510110601,바닐라 차례가 왔다!
510110701,이야~ 역시 좋은 사람이에요. 꿀꺽꿀꺽~
510110801,괜찮아요! 저도 이제 어린 아이가 아니니까 맡겨주세요!
510110901,어? 새학기? 새 친구가 생길까? 헤헤
510111001,저기 원래 산이었거든요. 제가 마법으로 날려버렸지만요. 어때요? 저도 강해지고 있다니까요?
510111101,치마 입으면 더 귀엽거든요? 궁금하신 거 아니에요?
510111102,귀여운 옷을 입으니까 기분까지 좋아지네요! 에헤헤
510112801,함께 책 읽지 않을래요?
510111301,응? 승리? 나 책을 아직 다 읽지 못해는데……
510111401,다들 왜 쓰러졌어요?
510111501,-1
510111502,-1
510111503,-1
510111504,-1
510111601,조만간 무슨 일이 일어날 것 같은데 뭔지 모르겠어요~ 바닐라 생각하기 싫어요~! 하트 뽕뽕!
510111701,응? 언제 왔어요?
510111801,"넓은 방이네요! 뭐, 우로보로스의 도서관의 휴게실보다는 작았지만요."
510111901,음...... 담요는 없을 것 같네요.일단 책을 덮어두면 괜찮을까요?......
510112001,"아르바이트, 잊지 말아주세요! 그...지금 말하지 않으면, 저도 잊어버릴 것 같아서요~"
510112101,미션 보상 까먹었어요~
510112201,아! 그러고보니 학원에서 사건이... 어? 며칠 전부터?
510112301,흠~ 이건 필요없는데요~
510112401,나한테 줄거야? 고마워!
510112501,이거 너무 좋아! 아직 더 있어요? 더 줘!
510112601,오늘도 도서관에 와주실 수 있나요~?
510120201,전투 중 날아오는 화살! 몇 센치 깊숙히 가슴에 닿는 칼날! 아…… 흥분이란 바로 이런 것!
510120202,평온한 생활은 정말 재미없어~
510120203,목적은 없어. 싸우게 해 준다면 그것으로 좋아.
510120204,피비린내 나는 것에 관심 없어. 단지 삶과 죽음 사이의 자극을 쫓고 있을 뿐. 핫하하하하하!
510120205,"여포, 이 자식. 언젠가 다시 도전 할 테다! 저 거만한 얼굴, 보고만 있으면 화가 나! 안그래? 하하하!"
510120301,오라구! 덤벼!
510120401,"펜리르야, 기억해 둬! 이제부터 이 세계에 혼란을 불러일으킬 이름이다!"
510120601,싸우자!
510120701,아? 이렇게 하는 건가?
510120801,좀 더 세게 해줘!
510120901,학원? 저런거 거짓 평화일 뿐이야~
510121001,또 여포를 찾아서 훈련할 때가 왔나~
510121101,다른 무기를 주세요. 이거라면 내가 평소에 훈련할때 쓰는 게 더 튼튼해!
510121102,"오잉! 한 대 때려도 안 부서지네? 음, 이거면 쓸만하겠군."
510122801,나를 설레게 해줄 녀석이 있을까~
510121301,다음 목표를 찾으러 가야지~
510121401,"크으, 크으, 이런 상대를 처음 만나네요~"
510121501,-1
510121502,-1
510121503,-1
510121504,-1
510121601,"하하하하하! 설마 나한테 그런 말을 하게 되리라고는.... 재밌었잖아! 좋아. 내 이 주먹을 받는다면, 널 받아줄게!"
510121701,너무 한가하네...... 싸우자!
510121801,나를 이런 좁은 곳에 가두지 마!
510121901,"오늘 만난 녀석들 어느 놈도, 얼렁뚱땅 가기만 해... 다음은 너다!"
510122001,아르바이트 무슨 문제라도 있어? 빨리 가. 이래서 보통 인간들이 생각하는 것은 알 수 없다니까~
510122101,미션 보상도 필요없어? 그럼 내가 받을까?
510122201,"어이구, 한가해서 못 참겠다. 싸우자!"
510122301,앗? 뭐야. 가져가~
510122401,그냥 그래~
510122501,"내 취향을 알고 있다니, 너 참 좋은 놈이구나."
510122601,"우아앗!……뭐야, 피하지마!"
520010201,식사를 하시겠어요? 목욕을 하시겠어요? 아니면 저를 드실래요?
520010202,하고싶은거 뭐든 할게요.
520010203,제 앞에서 너무 진지하실 필요 없어요. 당신에 대해서 잘 알고 있으니까요.
520010204,저랑 놀고 싶으세요? 꼭 만족시켜드릴게요!
520010205,"당신이 즐거워한다면, 전 뭐든 할 수 있어요~"
520010301,사랑해 주세요~
520010401,"처음뵙겠습니다, 주인님. 제가 있으면, 밤마다 외로운 생각을 하는 일은 없을 거에요."
520010501,-1
520010601,으흐흐 불타는 느낌~
520010701,키스 한 번이랑 음료수랑 교환하는건 어때? 아니면 한 번으로는 부족한거야? 우후후~
520010801,어머나.... 계속 쳐다보면 쑥쓰러워~ 부끄러워져~
520010901,제대로 공부해야지. 이렇게 하면 안되는데~? 아니면 언니가 특별 수업을 해주길 바라는거야?
520011001,어른의 계단에서 한걸음 더 올라간 걸 축하해.
520011101,모처럼이니까 좀 더 특수한 옷 입어줘도 되지? 으흐흐.
520011102,이 옷 어때? 아니면 벗은 내가 나을까?
520012801,모처럼 와 준건데 즐거운 일 하지 않을래?
520011301,어머나? 벌써 끝장이야?
520011401,그만! 더 살살해줘~
520011501,-1
520011502,-1
520011503,-1
520011504,-1
520011601,"우리 사이에 말은 필요없어. 자, 얼굴을 이쪽으로......Chu."
520011701,"나를 혼자두다니, 외롭다구요~"
520011801,"어머나, 너무나 근사하잖아~"
520011901,"무방비한 자는 얼굴, 참을 수 없잖아.... 아... 안돼~"
520012001,아르바이트 빼먹고 오늘은 나랑 같이 있어줄래요...... 농담이에요. 잘 다녀오세요.
520012101,미션 보상 까먹었어요~
520012201,학원에서 또 무슨 일이 있었을까? 같이 보러 갈까요?
520012301,왜 그래? 너답지 않아~
520012401,"작은 선물이지만 마음을 느꼈어, 고마워."
520012501,답례로 나를 줄까? 으흐흐~
520012601,주인님 기다리세요~ 오늘은 무엇을 즐기시려나?
520020201,"주인님이시니까, 항상 예쁘게 할 것! 게을러지면 안된단 말이에요~ 머리는 매일매일 손질해야해요~"
520020202,이 드라이기로 고민거리도 날려줄게요~
520020203,어서오세요~ 등 닦아줄게요~
520020204,"오늘은 장미 목욕이 좋을까, 백합 목욕이 좋을까~? 어느 쪽이 좋아요?"
520020205,응흐흐~ 난 경험이 풍부하다고~ 안믿는다구? 어디 한번 볼래?
520020301,"자, 머리 말려줄게~"
520020401,"정말, 머리도 다 마르지 않았는데 불러내다니요~ 제대로 대해주지 않으면 용서하지 않을거에요~"
520020501,-1
520020601,후아~
520020701,목욕 후의 차가운 것은 견딜 수 없어~
520020801,"욕실에서 사람은 강해진다구! 거품 목욕, 전기 목욕, 탄산 목욕.... 다 수행이랑 똑같아~"
520020901,공부도 중요하지만 매일 공부에만 매달리는 것도 좋지 않아. 적당히 쉬는 것도 중요해. 자 언니랑 목욕 가요~!
520021001,굉장한 드라이기로 바꿨어. 한 번 해 볼래~?
520021101,옷은 헐렁한 게 좋아~
520021102,"앗, 벗기 편할 것 같은 옷 말이야. 이거면 씻으러 갈 때 편할 것 같아."
520022801,"먼저 목욕하고, 깔끔하게 하고 가죠?"
520021301,대~승~리~ 하하하!
520021401,이야~ 다음부터는 싸우기 전에 목욕을 하는 편이 좋을 것 같네~
520021501,-1
520021502,-1
520021503,-1
520021504,-1
520021601,오늘부터 주님의 등을 닦아줄 수 있는 관계가 되는거야... 설레는걸요? 후후후~
520021701,어머나 주인님~
520021801,"음, 욕조를 놓기에는 조금 무리가 있을 것 같아."
520021901,왠지 요즘 피곤한가 보네. 머리 쓰다듬어 줄 테니까 푹 쉬세요.
520022001,이제 아르바이트 시간이야!
520022101,받지 않은 보상이 있어요~
520022201,또 새로운 사건인가봐. 너무 열심히 하는 거 아니야.
520022301,"싫어, 이런거...... 필요없어~"
520022401,일단 합격~ 이번엔 날 시키지 말아요~
520022501,음...... 역시 기대에 부응해 주었군. 상은 뭐가 좋을까~
520022601,어머~ 안녕~ 같이 목욕할래?
520030201,눈이 하나밖에 없지만 지지 않을거야~ 덤벼라!
520030202,말만 잘하지.. 우리 초원의 남자는 입보다 주먹으로 직접 나선다고~
520030203,도발하는거야~? 아하하~ 스스로 죽으러 오는 녀석은 오랜만이구나~
520030204,"우와, 통이 크구나, 너 같은 놈 싫지 않아~"
520030205,"저 늑대 보여? 난 3초 이내에 숨통을 막을 수 있어, 보고 싶어?"
520030301,베이고 싶어?
520030401,날 이긴다면 당신을 평생 주인님으로 모실게. 해볼래?
520030501,-1
520030601,베겠다!
520030701,"소중한 음료수 감사해요, 주인님!"
520030801,너랑 오래 있었던 덕분에 나도 많이 강해진 것 같아!
520030901,"책상 앞에 앉는 것은 질색이야. 앞으로도 잘 부탁해요, 주인님!"
520031001,얼마나 강한지는 중요하지 않아. 어디든 갈 수 있다면 자유롭게 할 수 있을거니까.
520031101,다 장비빨이지~
520031102,요즘은 이것저것 주인님한테 신세만 지고 있네요. 그나마 이 멧돼지 가죽 사례를 받아주세요~
520032801,어디로 가는건데?
520031301,뭔가를 이긴다는 것이 이토록 기분 좋았다니!
520031401,"아, 아야 아야…… 다음에는 좀 비켜 가는 게 낫겠어."
520031501,-1
520031502,-1
520031503,-1
520031504,-1
520031601,"해가 지는 저 멀리까지, 주인님과 함께 달려가고 싶어요...... 이런 모습으로 이야기 할 일은 아니었는데. 뭐, 주인님이라면 이걸 더 좋아하실지도 모르겠네."
520031701,"오, 돌아왔구나!"
520031801,좀 좁은 방이군. 이래서야 말이 들어갈지 어떨지.......
520031901,"주인님 얼굴은 부드럽구나...... 앗! 입술이 다가와버렸다...... 뭐, 잠들었으니 눈치채지 못했겠지......"
520032001,"주인님, 아르바이트에 늦을 것 같은데요? 타, 바래다 줄게요!"
520032101,미션 보상 빨리 받아 둬!
520032201,학원에서 사건이? 지금 바로 간다!
520032301,엄청 까부네!
520032401,"오, 고마워~"
520032501,"뭐야, 나에 대해 제대로 알고 있잖아!"
520032601,"딱 좋은 타이밍! 나랑 같이 연습해줘요~ 선배, 도망가지 마요!"
520040201,"질서도 룰도, 강자가 정한 것, 그러니까 내가 룰이 될 거야."
520040202,무슨 수를 쓰더라도 이겨버리면 발언권은 너의 것이 될거야.
520040203,"역사란, 강자들의 역사지. 약자가 개입할 여지는 없어."
520040204,"나는 질서가 있는 학원을 만들고 싶은 만큼, 이 학원을 최강으로 만드는게 나의 목표야!"
520040205,"나는 스스로 제어할 수 없는 물건을 싫어해, 그것마저도 제어하기 위해 강해질거야."
520040301,나는 내 의지를 관철할 뿐이야~
520040401,"안녕, 너는 아주 우수한 인재라고 들었어. 우리 학원에는 너와 같은 사람이 필요해. 나도 너를 높이 평가하고 있고. 같이 캠퍼스를 바로 세우지 않을래?"
520040501,-1
520040601,물러나.
520040701,"이것으로는 아직, 전혀 부족해요."
520040801,"지금까지 없었던 힘이네. 음, 어떤 식으로 쓰는 걸까?"
520040901,패업을 이루기 위해서라도 충분한 지식을 얻어야죠. 나의 오른팔로서 너도 땡땡이 치지 말고 열심히 해!
520041001,실력이 따라주지 않으면 아무리 꿈을 이야기해도 약자일 뿐이야. 나는 그런 사람들과는 달라!
520041101,당신이 가지고 있는 장비들을 전부 넘겨줘. 내가 최대한 활용해서 보여줄게!
520041102,대단한 장비야. 나의 패업을 이루는 데 든든한 버팀목이 될 것 같아!
520042801,여기 있는 모두가 나를 따라주는 거야?
520041301,"흥, 약자는 사라지세요. 전쟁터에 당신들이 설 자리는 없어!"
520041401,"패업을 이루기 위해서도, 여기서 멈출 수는 없어……"
520041501,-1
520041502,-1
520041503,-1
520041504,-1
520041601,"서약? 나는 진작에 널 인정했어. 이런 의식은 특별히 필요없잖아..? 어쩔 수 없지, 그래, 이것도 규칙의 일부니까 말이야."
520041701,마침 작전회의 중이야. 견학하고 갈래?
520041801,"이 방, 지휘 센터로 사용할 수 있을 것 같아."
520041901,"어머, 잠들었구나…… 내 강의가 지루했나...?"
520042001,아르바이트 잊지 마세요!
520042101,우물쭈물하지 말고 빨리 미션 보상 받으러 가세요!
520042201,"학원에서 무슨 일이 있었는지 확인하고 와. 돌아오면 나에게 보고할 것, 좋지!"
520042301,이런 거.. 나한텐 쓸모없어.
520042401,인정. 이건 규칙 허용 범위 내에서의 우호적인 교류야.
520042501,"이 선물 너무 마음에 들어, 인정을 안할 수가 없네. 나와 함께 학원의 진상을 알아봐줄 수 있니?"
520042601,"나와 함께 세계를 제패하고 싶어? 좋지, 환영!"
520050201,나쁜 놈은 바로 응징!
520050202,장애물은 모두 때려눕힌다!
520050203,"가야할 길이 있다면, 몇 천 몇 만의 장애물이 있더라도 계속 나아갈거야!"
520050204,천군을 이끈다고 이 조운을 막을 수 있다고 생각하지 마!
520050205,말 따위는 필요 없어. 창과 검만 있으면 충분해!
520050301,나는 조운!
520050401,조운입니다. 반드시 모든 사악한 것을 없애 버릴 거에요!
520050501,-1
520050601,베겠다!
520050701,감사해요~
520050801,"고마워요, 꼭 주인님의 기대에 부응해 보일게요!"
520050901,"강해지는 길에 끝은 없다. 그 어느 쪽도 힘과 지혜, 그 어느 쪽도 빠질 수 없다. 나의 길은, 아직 멀다."
520051001,신세 많이 졌어요. 주인님과 있는 시간은 언제나 뜻 깊었어요.
520051101,언제 어느 때건 우아함은 필수다.
520051102,이런 장비를 받을 수 있다니...... 진심으로 감사합니다~
520052801,"오늘은 어디로 향할까요, 주인님?"
520051301,승리는 기쁘지만 별로 과시할 일은 아니야.
520051401,아직…… 수행이… 계속 필요해…
520051501,-1
520051502,-1
520051503,-1
520051504,-1
520051601,"나도 여기서 맹세할게. 오늘부터 내 천명이 다할 때까지, 나는 주님의 검이 되고 방패가 되리라!"
520051701,수고하셨어요~
520051801,"음, 역시 주인님의 방이구나."
520051901,"여기서 자면... 자, 내 어깨를 빌려줄 테니까 돌아가자..."
520052001,아르바이트 시간이에요. 저도 동행할 수 있도록 허락해 주세요!
520052101,아직 받지 못한 미션 보상이 있나 보구나.
520052201,학원에서 무슨 일이 있는 것 같은데 혹시 모르니까 내 곁에 있어요. 반드시 주인님을 지켜낼거에요.
520052301,"사악한 것이여, 다시는 우리 앞에 나타나지 마!"
520052401,나는 나의 길을 간다. 신경 쓸 필요없어.
520052501,나를 안심시키는 물건이네~ 고마워~
520052601,"오늘도 얼굴봐서 좋았어요, 주인님."
520060201,"원하는 것을 구하지 못했을 때, 그 상처는 더 깊이 새겨지는 법이죠."
520060202,"백마탄 왕자의 매력은 왕자님도, 백마도 아닌 그의 왕자 신분입니다."
520060203,정말 소중한 물건은 눈에 보이지 않죠. 사람의 내면을 올바르게 평가할 줄 아는 사람이 얼마나 있을까요?
520060204,결국 남자는 여자를 얼굴로 선택하는 생물이에요.
520060205,도발하는거야~? 아하하~ 스스로 죽으러 오는 녀석은 오랜만이구나~
520060301,부디 조심하세요.
520060401,어라? 이제 내 차례? 그렇게 서두르지 않아도 되는데...... 지금 준비할게요.
520060501,-1
520060601,치유의 음색......
520060701,"우후후, 아주 조금 경험치 드링크를 먹을 정도면 괜찮겠지요?"
520060801,"미모가 더욱 빛이 난다구요? 에? 그런 일은 없다구?...... 흥, 주인님 같이 평범한 사람은 모르는거라구요!"
520060901,"하아, 배운다는 것은 정말 힘드네요. 좀 도와 주시겠어요?"
520061001,"다시 태어난 나를 보고, 조금 두근거리는 것 아닌가요? 우후후후."
520061101,"주인님, 뒤에 지퍼 좀 올려 주실래요?...... 후우, 이제야 겨우 입었네요. 혹시 저 뚱뚱한가요......치, 아니에요! 분명 이 옷이 너무 작은 거예요!"
520061102,이것이야말로 내 미모에 맞는 것. 그렇게 생각하지 않나요?
520062801,나와 같은 길을 걷는 것은 최고의 명예라는 것을 알아라!
520061301,"허허허허, 쓸데없는 저항은 그만둬요. 제 미모 앞에서 당신들에게 승산은 없습니다!"
520061401,이 미모를 앞에 두고 어떻게 그럴 수 있을까요…… 으으………
520061501,-1
520061502,-1
520061503,-1
520061504,-1
520061601,"내 사랑을 얻을 수 있다니, 운에 감사해야 합니다!"
520061701,어서오세요! 아무도 없어서 정말 재미없었거든요.
520061801,어라? 제가 오자마자 모두 밖으로 나가버렸어요...... 왜 그럴까요?
520061901,자면 안돼요. 제가 최근 참가한 비파 대회에 대해 듣고 싶지 않은거에요?
520062001,아르바이트 시간입니다!
520062101,미션 보상 같은 건 뒤로 하고 일단 저랑 얘기하시죠?
520062201,학원이 소란스럽네요?
520062301,이걸로 절 놀리시려는 거에요??
520062401,"주인님, 감사합니다."
520062501,맙소사...... 이젠 현혹되지 않겠다고 다짐했는데... 제대로 책임지세요.
520062601,오늘 선배는 좋은 남자일까? 아니면 나쁜 남자일까? 후후후후~
520070201,날려버려! 날려버려! 적은 내가 날려버리겠어!
520070202,이론이며 이유 따윈 정말 싫어! 어쩌고 저쩌고해도 아무도 납득하지 못하니까!
520070203,때리면 되는데 왜 아직도 얘기하는거야? 일단 싸우고 말하자!
520070204,"밥먹자 밥~ 진짜 맛있네! 이것도 저것도 다 맛있어! 맛있는 밥, 최고!"
520070205,나는 소냐! 이 거리를 지배하게 될 자의 이름이다! 기억해 두라고!
520070301,쟤네들 다 치워 버리자!
520070401,어이! 거기 남편이랑 좀 나한테 사양해! 나의 언니 두명이 가만히 있지 않을거야!
520070501,-1
520070601,화났다구!
520070701,어? 나한테 주는 거야?
520070801,"주먹을 쥐면 강해진 것을 알 수 있어! 아아, 이 힘을 빨리 시험하고 싶어!...... 뭐? 지금 도망가는거에요?"
520070901,이런 빌어먹을 공부 언제쯤 끝날까 ?매일매일 책상 앞에 앉으니까 너무 심심해!
520071001,지금이라면 이 주먹 하나로 무엇이든 해결할 수 있을 것 같다구! 못 믿겠으면 한방 먹어볼까?
520071101,앗! 땡큐 주인님! 다음에 우리 식당에 오면 한 턱 쏠게요!
520071102,이걸 착용하면 싸움도 지지 않을 거라구!
